mex_sector,mex_subsector,ID,year,Gas,value
[1] Energía,[1A] Actividades de quema del combustible,[1A] Actividades de quema del combustibleN2O,2023,N2O,2300590.07
[1] Energía,[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,[1B] Emisiones fugitivas provenientes de la fabricación de combustiblesCO2,2023,CO2,18549537.35
[1] Energía,[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,[1B] Emisiones fugitivas provenientes de la fabricación de combustiblesCH4,2023,CH4,19069988.53
[1] Energía,[1B] Emisiones fugitivas provenientes de la fabricación de combustibles,[1B] Emisiones fugitivas provenientes de la fabricación de combustiblesN2O,2023,N2O,8521.68
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,1990,CO2,13145806.09
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,1990,CH4,257953.58
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,1990,CO2,5496645.51
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,1990,N2O,872910.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,1990,CH4,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,1990,CO2,11211414.01
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,1990,CO2,290953.31
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,1990,N2O,0.00
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,1990,CO2,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,1990,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,1990,HFCs,760635.84
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,1990,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,1990,PFCs,437732.26
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,1990,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,1990,HFCs,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,1990,HFCS,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,1990,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,1990,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,1990,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,1990,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,1990,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,1990,SF6,36517.12
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,1991,CO2,13446757.63
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,1991,CH4,259605.45
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,1991,CO2,5475066.31
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,1991,N2O,1018726.52
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,1991,CH4,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,1991,CO2,9575461.17
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,1991,CO2,306540.97
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,1991,N2O,0.00
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,1991,CO2,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,1991,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,1991,HFCs,882870.08
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,1991,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,1991,PFCs,320770.28
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,1991,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,1991,HFCs,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,1991,HFCS,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,1991,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,1991,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,1991,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,1991,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,1991,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,1991,SF6,39035.77
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,1992,CO2,14474182.23
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,1992,CH4,277782.70
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,1992,CO2,5630452.85
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,1992,N2O,617144.99
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,1992,CH4,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,1992,CO2,10073069.81
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,1992,CO2,309690.98
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,1992,N2O,0.00
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,1992,CO2,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,1992,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,1992,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,1992,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,1992,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,1992,HFCs,566392.32
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,1992,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,1992,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,1992,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,1992,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,1992,NF3,0.00
